year,sic,wage
1976,3255,12752.693359683795
1976,3259,11010.020049735778
1976,3261,11555.528400157233
1976,3262,9556.558848433531
1976,3263,8330.601994914923
1976,3264,11665.618466898955
1976,3269,8134.267338549264
1976,3271,11549.964800846898
1976,3272,11527.44879343099
1976,3273,13044.315957061874
1976,3274,12819.301476620181
1976,3275,14597.230986136132
1976,3281,9680.70009658725
1976,3291,13029.860476461501
1976,3292,12324.954771511682
1976,3293,11098.816244376036
1976,3295,13252.538027594645
1976,3296,13376.048461034708
1976,3297,13864.65623561896
1976,3299,9088.00899315738
1976,3312,17857.303981755344
1976,3313,15362.986493974235
1976,3315,13704.135711199655
1976,3316,15765.784347728799
1976,3317,14726.525928297055
1976,3321,14375.25583649389
1976,3322,14494.781921769521
1976,3324,12635.557971014492
1976,3325,13046.431388709012
1976,3331,16062.039156001383
1976,3332,15605.491503267975
1976,3333,13927.784459907223
1976,3334,17926.244592567906
1976,3339,16532.557594098733
1976,3341,13672.403065326633
1976,3351,14263.152246388316
1976,3353,16697.96557397405
1976,3354,15212.840123435388
1976,3355,15242.22109016811
1976,3356,14569.959845847838
1976,3357,13449.615344506517
1976,3361,12349.15131423667
1976,3362,12164.952758470894
1976,3369,11466.383027027026
1976,3398,13067.478232251999
1976,3399,13629.363877975502
1976,3411,16630.292113750544
1976,3412,13297.221202134338
1976,3421,11843.582403064931
1976,3423,11692.058950739223
1976,3425,11874.29705558613
1976,3429,12316.309402782135
1976,3431,12233.444893135034
1976,3432,11023.392307692307
1976,3433,11722.071129565864
1976,3441,13214.32113606209
1976,3442,10346.02259165134
1976,3443,14115.843858858243
1976,3444,12419.390706280767
1976,3446,11442.799418997432
1976,3448,12360.571278108378
1976,3449,12535.405079292117
1976,3451,11970.736351824527
1976,3452,13444.436157032793
1976,3462,14489.274254566164
1976,3463,15221.519343780607
1976,3465,16784.36382992382
1976,3466,11907.167051714945
1976,3469,12747.243604110743
1976,3471,10106.454339754928
1976,3479,10937.12987675928
1976,3482,12695.339644877435
1976,3483,12520.642747965465
1976,3484,12585.616247049567
1976,3489,14350.348979591838
1976,3493,13293.022702959704
1976,3494,12867.28885381118
1976,3495,11906.806198710434
1976,3496,10823.572947018509
1976,3497,12978.391620498614
1976,3498,13631.936481033092
1976,3499,11340.636365824308
1976,3511,15991.716401087366
1976,3519,15750.667716204869
1976,3523,14484.14212127521
1976,3524,11496.00304726368
1976,3531,15343.791249618766
1976,3532,13705.428580022257
1976,3533,13957.676786806041
1976,3534,14710.543383670336
1976,3535,13363.049027582638
1976,3536,13666.70754048583
1976,3537,13280.86059719766
1976,3541,14367.431891051077
1976,3542,14582.402897159562
1976,3544,14429.544793562354
1976,3545,13230.641183335494
1976,3546,11466.300447157357
1976,3547,15327.31482962726
1976,3549,13067.869274107945
1976,3551,13504.930498100975
1976,3552,11817.364899357048
1976,3553,12843.017408832691
1976,3554,14332.72023545091
1976,3555,14047.443814274488
1976,3559,13744.5314935788
1976,3561,13552.965343887046
1976,3562,14263.699947608711
1976,3563,13612.579222144359
1976,3564,12625.781395210295
1976,3565,16413.21615051263
1976,3566,14207.391607181484
1976,3567,13754.264409422509
1976,3568,12580.998478128533
1976,3569,13122.48820777467
1976,3572,14852.2980902464
1976,3573,15852.664490389783
1976,3574,14079.460646761912
1976,3576,12114.943148484424
1976,3579,13558.616977393132
1976,3581,11432.30637079456
1976,3582,11423.952818519174
1976,3585,12381.044715553122
1976,3586,12199.703594669973
1976,3589,12048.614456710493
1976,3592,14272.697806260783
1976,3599,12262.241378060962
1976,3612,11745.41061651073
1976,3613,12024.705037895676
1976,3621,12634.307259922547
1976,3622,12121.249732691793
1976,3623,14794.102012751593
1976,3624,12803.094531548757
1976,3629,10300.716319926029
1976,3631,11101.157111756169
1976,3632,12155.76393889798
1976,3633,13146.07574960547
1976,3634,9178.703787818942
1976,3635,11469.881299592536
1976,3636,13578.574485311126
1976,3639,12085.250992250993
1976,3641,11612.181468944767
1976,3643,11015.75173791243
1976,3644,11761.90595026643
1976,3645,9384.527844209088
1976,3646,10591.632971866233
1976,3647,14736.985143588285
1976,3648,10609.732589115818
1976,3651,11274.239725304866
1976,3652,12401.59529894834
1976,3661,14271.623885568015
1976,3662,15072.049856042206
1976,3671,12287.202205258694
1976,3672,12152.193063303419
1976,3673,14797.06397134084
1976,3674,13170.070027107762
1976,3675,8663.51028685921
1976,3676,9598.675310242637
1976,3677,7839.03842491458
1976,3678,9166.951629502573
1976,3679,10074.844038865182
1976,3691,13483.17301891966
1976,3692,10786.827140898926
1976,3693,13057.933935754036
1976,3694,12786.287456024156
1976,3699,9773.777276595745
1976,3711,19176.79188470468
1976,3713,12166.360572012258
1976,3714,16228.331607288255
1976,3715,11437.056301722969
1976,3721,17209.641990169526
1976,3724,16646.154803743066
1976,3728,14678.269736382885
1976,3731,13448.114572167971
1976,3732,10140.816659768212
1976,3743,14837.997386251684
1976,3751,11038.545486518171
1976,3761,18311.70646565624
1976,3764,17924.662902450746
1976,3769,16233.758821453775
1976,3792,9895.786755024068
1976,3795,15262.25939849624
1976,3799,9746.396312941391
1976,3811,14000.059646428392
1976,3822,11302.853687039851
1976,3823,12880.163792080852
1976,3824,11543.572034518063
1976,3825,12939.504706121874
1976,3829,11923.924384027188
1976,3832,13910.833925873256
1976,3841,10780.409244959244
1976,3842,11247.995083754939
1976,3843,11939.771459500764
1976,3851,9668.030958065186
1976,3861,16396.74530027477
1976,3873,9483.734985575662
1976,3911,10131.41209488086
1976,3914,10607.732284149204
1976,3915,10106.093307172443
1976,3931,9639.34643311318
1976,3942,7046.857427833842
1976,3944,9266.330766246363
1976,3949,9163.873506925924
1976,3951,9734.101814243162
1976,3952,9592.710824627695
1976,3953,10550.861056975811
1976,3955,10726.524158415841
1976,3961,8464.458745774988
1976,3962,7706.695824334053
1976,3963,9736.76902296263
1976,3964,9502.255473637177
1976,3991,9148.915097549909
1976,3993,11278.11974606471
1976,3995,9833.470115123797
1976,3996,14251.778772842794
1976,3999,9112.2805549692
1976,4010,
1976,4040,
1976,4110,9743.146419371458
1976,4120,5823.6141838725725
1976,4130,13120.236773852392
1976,4140,8057.3892617449665
1976,4150,4886.4819918246
1976,4170,8240.94512195122
1976,4210,13564.520663408653
1976,4220,10461.318834379159
1976,4230,14331.951565143823
1976,4410,23267.15940996948
1976,4420,21538.754132830625
1976,4430,21849.262111517368
1976,4440,14577.208604483008
1976,4450,13587.401527414602
1976,4460,11423.191148922171
1976,4510,18686.266210458278
1976,4520,11072.272443972948
1976,4580,10323.66365783259
1976,4610,18086.281810996952
1976,4710,13320.132978031977
1976,4720,10161.791972699148
1976,4740,14739.57699960207
1976,4780,10477.023292674523
1976,4810,14806.73762165178
1976,4820,16207.044304515544
1976,4830,13327.228240421688
1976,4890,11659.434680573664
1976,4910,15557.729380109697
1976,4920,14320.091378637844
1976,4930,16675.262191113554
1976,4940,10398.755404832556
1976,4950,11053.568657123718
1976,4960,13868.581458145814
1976,4970,9458.64968487395
1976,5010,11957.896161368813
1976,5020,12739.902795361604
1976,5030,13487.512268618166
1976,5040,12303.216889398203
1976,5050,16200.096517444239
1976,5060,13957.14350498984
1976,5070,13073.493521397028
1976,5080,14249.199029093477
1976,5090,12022.802462793528
1976,5110,14050.628171872315
1976,5120,13465.603365046632
1976,5130,14483.78166270784
1976,5140,11945.637289186032
1976,5150,9119.77697716876
1976,5160,15843.270080177535
1976,5170,13064.188402031723
1976,5180,14109.648468564394
1976,5190,10821.99333897073
1976,5210,10180.116954236979
1976,5230,9392.697133196647
1976,5250,7259.73385925926
1976,5260,7366.246116433617
1976,5270,9960.303383525243
1976,5310,6708.668204737645
1976,5330,5889.846717053241
1976,5390,5584.327398729121
1976,5410,8119.3587669161925
1976,5420,7395.822927716321
1976,5430,5782.8849577721985
1976,5440,4447.086788331134
1976,5450,4377.9497449899545
1976,5460,4764.185719319884
1976,5490,5661.74622313972
1976,5510,12182.98710334755
1976,5520,9271.0575926364
1976,5530,9194.17519099654
1976,5540,5915.906678386445
1976,5550,9161.589934872705
1976,5560,10065.152633414718
1976,5570,8310.653105505831
1976,5590,9919.281666353912
1976,5610,7555.018432741349
1976,5620,5391.666658320319
1976,5630,5327.842660052705
1976,5640,4759.335020845741
1976,5650,6225.0014174143525
1976,5660,6610.579136002763
1976,5680,8752.232476277932
1976,5690,6229.259599392581
1976,5710,8954.433312053541
1976,5720,8715.84781185656
1976,5730,8093.011050989376
1976,5810,4100.628439338413
1976,5910,6826.269276131506
1976,5920,5860.85089643903
1976,5930,6951.429537225024
1976,5940,6403.494694354184
1976,5960,8133.610514980044
1976,5980,10752.63727330189
1976,5990,6547.193065663953
1976,6010,11901.755386366312
1976,6020,9866.450712917713
1976,6030,10043.991440955395
1976,6040,11787.77615457116
1976,6050,13145.50064819869
1976,6110,13517.78564102564
1976,6120,9949.835332581863
1976,6130,11566.576749866423
1976,6140,9313.936987546102
1976,6150,12513.677535617368
1976,6160,12855.402074113217
1976,6210,21214.664198487815
1976,6220,20452.136307961504
1976,6230,15002.339289558666
1976,6280,17810.833205658546
1976,6310,12085.329155178413
1976,6320,10716.039789433748
1976,6330,11582.483819784775
1976,6350,11587.07616330114
1976,6360,10509.43452316372
1976,6370,11365.086150727575
1976,6390,10290.367213114754
1976,6410,11427.43993910995
1976,6510,6887.879378489877
1976,6530,9536.616291541206
1976,6540,8992.113332970086
1976,6550,9790.0881891452
1976,6610,9838.663497256586
1976,6710,16761.52730661696
1976,6720,15798.51053093462
1976,6730,9900.944539835165
1976,6790,12166.219081024203
1976,7010,5218.556502093882
1976,7020,4503.475517581334
1976,7030,5067.725350025928
1976,7040,5318.887982282317
1976,7210,6149.267318839976
1976,7220,6981.398948099103
1976,7230,5424.019858197976
1976,7240,6573.177226123859
1976,7250,5674.715249662618
1976,7260,8719.36367436363
1976,7290,5115.594101827194
1976,7310,14614.040601419974
1976,7320,8263.043884715344
1976,7330,9764.622144309971
1976,7340,5216.498639132184
1976,7350,16452.784812229977
1976,7360,5637.816371202936
1976,7370,13005.403725806858
1976,7390,10384.772254117202
1976,7510,10388.965362149533
1976,7520,6204.416189939033
1976,7530,9433.22681460678
1976,7540,5189.060424886714
1976,7620,10071.36158886159
1976,7630,8236.434666156496
1976,7640,7110.910523663353
1976,7690,10674.671825079138
1976,7810,18477.11262212037
1976,7820,13095.581741600548
1976,7830,4097.729535703997
1976,7910,4104.414603779112
1976,7920,9572.576205749585
1976,7930,4900.056210777966
1976,7940,10308.295069685919
1976,7990,6061.081319903603
1976,8010,16799.119903094823
1976,8020,9462.380462600442
1976,8030,13203.140880573605
1976,8040,7881.8378684287
1976,8050,5085.6411282578665
1976,8060,8899.564565519015
1976,8070,10797.867677818418
1976,8080,9516.708605077347
1976,8090,7805.717236761781
1976,8110,12203.372082218208
1976,8210,6292.779660539078
1976,8220,10211.623950416148
1976,8230,7136.384620519325
1976,8240,8548.253474078034
1976,8290,6919.25381572881
1976,8320,7037.31765745607
1976,8330,6223.767841256918
1976,8350,4467.4872748629605
1976,8360,5899.139222871102
1976,8390,6941.490902863487
1976,8410,7362.123217532779
1976,8420,8040.862075730822
1976,8610,11622.516872883478
1976,8620,12653.904280234887
1976,8630,7913.744822309009
1976,8640,5097.25910741091
1976,8650,7945.264639639639
1976,8660,6516.757460674684
1976,8690,8046.286326880667
1976,8810,4943.607244795165
1976,8910,15578.277534837469
1976,8920,12082.742095627827
1976,8930,12364.174899070289
1976,8990,14263.115976487683
1976,9990,9164.09256380082
1977,110,8148.8674835061265
1977,130,8428.580785331991
1977,160,7985.399347917543
1977,170,5319.195922549643
1977,180,8036.264642768404
1977,190,7096.797706365539
1977,210,8339.986234585604
1977,240,8675.574499309392
1977,250,7641.468199841395
1977,270,7339.143144710356
1977,290,7163.367816091954
1977,710,9307.258591065292
1977,720,7844.919743551765
1977,740,8065.59108489823
1977,750,6446.525762839563
1977,760,4755.047257098092
1977,780,7880.01327467911
1977,810,11713.392009493671
1977,820,8259.959474260679
1977,840,6244.31007751938
1977,850,8281.074443717278
1977,910,17693.628656210258
1977,920,7484.432692307692
1977,970,6804.69375
1977,1010,17278.661463144283
1977,1020,17453.825702284845
1977,1030,15255.944451506291
1977,1040,14926.749048464857
1977,1050,16819.901408450703
1977,1060,16560.691318327976
1977,1080,16505.03947100712
1977,1090,17039.84429854872
1977,1110,14832.580850448365
1977,1210,17932.197847871124
1977,1310,19807.09815351784
1977,1320,18280.443389673535
1977,1380,15346.13963326616
1977,1410,10301.622658079625
1977,1420,13977.303972626865
1977,1440,14115.026603365452
1977,1450,13529.815722543353
1977,1470,16300.732466863981
1977,1480,14038.440355329949
1977,1490,12511.28593695878
1977,1520,11059.220712992921
1977,1530,11897.829352213326
1977,1540,14973.770193938797
1977,1610,14985.090932699253
1977,1620,16989.83061847566
1977,1710,14715.406107819917
1977,1720,11094.191286732175
1977,1730,15754.42015188218
1977,1740,11826.794667971524
1977,1750,10711.006865209823
1977,1760,11430.81927001429
1977,1770,11494.805954635543
1977,1780,11761.482417207239
1977,1790,13697.59235858836
1977,2011,13951.056507606907
1977,2013,13638.015748600847
1977,2016,7632.647089719214
1977,2017,7923.748298279159
1977,2021,11678.021046301865
1977,2022,11592.848894701585
1977,2023,13584.866366875955
1977,2024,11185.014509689356
1977,2026,12713.358474793706
1977,2032,12348.307576370253
1977,2033,10563.1553186861
1977,2034,11209.80041480536
1977,2035,10637.45066533727
1977,2037,9480.852985438867
1977,2038,10144.712557856685
1977,2041,15407.56488735539
1977,2043,17774.308960533002
1977,2044,12416.69635193133
1977,2045,14704.643676512762
1977,2046,16586.178409976616
1977,2047,13274.963859775931
1977,2048,12500.051571827875
1977,2051,12837.915197824865
1977,2052,12378.062491140197
1977,2061,12795.873259215916
1977,2062,17356.053777897283
1977,2063,11930.188293610376
1977,2065,10222.213556693596
1977,2066,13051.45686047547
1977,2067,12519.275739100425
1977,2074,10577.29086574281
1977,2075,14455.24523255814
1977,2076,14089.048257372655
1977,2077,14765.01202369375
1977,2079,15224.401740616986
1977,2082,19120.848821911255
1977,2083,17197.121212121212
1977,2084,12915.385740251157
1977,2085,15645.94459758932
1977,2086,12315.06837362323
1977,2087,16091.552794531564
1977,2091,10243.441807909605
1977,2092,7668.840005190424
1977,2095,15051.589374905403
1977,2097,9648.773294629898
1977,2098,11267.509312320917
1977,2099,12032.47838282594
1977,2111,14671.647260197844
1977,2121,7863.626462066745
1977,2131,11797.330058939096
1977,2141,9035.2814239919
1977,2211,9538.753730688972
1977,2221,10222.300557614666
1977,2231,10126.100957554552
1977,2241,8972.472470179318
1977,2251,7542.472614605544
1977,2252,6974.856391535701
1977,2253,8496.474628954344
1977,2254,7671.227418850104
1977,2257,10035.297762527294
1977,2258,10238.112012587893
1977,2259,8821.68822979916
1977,2261,10371.90384930385
1977,2262,11076.579508790413
1977,2269,9946.616082474227
1977,2271,11269.530121981577
1977,2272,10271.16801221907
1977,2279,8371.339166666667
1977,2281,8775.46553685299
1977,2282,8412.627621854843
1977,2283,9459.664588315682
1977,2284,9148.507698381365
1977,2291,11629.456162915327
1977,2292,9378.090267568363
1977,2293,10871.814465408805
1977,2294,10027.521305285869
1977,2295,14222.251816745656
1977,2296,9762.684134778192
1977,2297,12110.60927617709
1977,2298,9151.223377623724
1977,2299,10473.771875346567
1977,2311,8651.317024639908
1977,2321,6545.112151974323
1977,2322,6895.407049109619
1977,2323,9613.597671033478
1977,2327,7159.587940497971
1977,2328,6878.704973522998
1977,2329,7366.207524846191
1977,2331,7195.046783417363
1977,2335,7418.140667333394
1977,2337,8393.357681134408
1977,2339,7213.142388765474
1977,2341,6888.977015499374
1977,2342,8471.683535144
1977,2351,7611.5274051360675
1977,2352,7046.859048537448
1977,2361,7026.154475511353
1977,2363,7065.002012310606
1977,2369,6893.328624929964
1977,2371,12499.108913091799
1977,2381,6959.834973000961
1977,2384,7019.760088888889
1977,2385,8159.09596651446
1977,2386,8830.65697044716
1977,2387,7896.335886673663
1977,2389,7457.033311772316
1977,2391,7424.173752883258
1977,2392,7913.204510484899
1977,2393,8247.714736842105
1977,2394,8898.088724584104
1977,2395,8562.619107189887
1977,2396,13611.415940296767
1977,2397,10004.999106744082
1977,2399,8833.210972549616
1977,2411,11114.763004859396
1977,2421,11819.171994134897
1977,2426,8210.346148945659
